model,fish_id,view,frame,img_path,confidence,x1,y1,x2,y2,box_w_px,box_h_px,img_w,img_h,num_detections
YOLOv8m,fish01,top,174,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-174.jpg,0.837,359.0,237.5,420.3,282.6,61.4,45.0,640,360,1
YOLOv8m,fish01,top,175,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-175.jpg,0.8218,360.1,237.6,419.7,281.7,59.6,44.2,640,360,1
YOLOv8m,fish01,top,176,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-176.jpg,0.8227,359.3,236.9,418.1,281.1,58.7,44.2,640,360,1
YOLOv8m,fish01,top,177,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-177.jpg,0.8428,359.3,236.4,417.8,281.8,58.5,45.4,640,360,1
YOLOv8m,fish01,top,178,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-178.jpg,0.8397,360.1,235.4,417.9,283.9,57.8,48.4,640,360,1
YOLOv8m,fish01,top,179,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-179.jpg,0.8241,359.7,234.4,417.7,283.8,58.1,49.3,640,360,1
YOLOv8m,fish01,top,180,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-180.jpg,0.8472,359.5,232.6,417.4,282.9,57.9,50.3,640,360,1
YOLOv8m,fish01,top,181,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-181.jpg,0.8308,360.1,231.7,417.1,283.9,57.0,52.3,640,360,1
YOLOv8m,fish01,top,182,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-182.jpg,0.8302,360.4,232.0,417.2,282.2,56.9,50.2,640,360,1
YOLOv8m,fish01,top,183,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-183.jpg,0.8189,361.0,231.4,416.5,283.1,55.4,51.7,640,360,1
YOLOv8m,fish01,top,184,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-184.jpg,0.8141,360.3,231.3,415.7,282.2,55.4,51.0,640,360,1
YOLOv8m,fish01,top,185,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-185.jpg,0.8196,362.1,231.9,415.5,281.7,53.4,49.7,640,360,1
YOLOv8m,fish01,top,186,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-186.jpg,0.7715,364.0,231.4,415.1,281.4,51.1,50.0,640,360,1
YOLOv8m,fish01,top,187,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-187.jpg,0.8571,364.0,230.9,415.9,287.0,51.9,56.2,640,360,1
YOLOv8m,fish01,top,188,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-188.jpg,0.8407,363.0,230.0,414.2,287.6,51.2,57.6,640,360,1
YOLOv8m,fish01,top,189,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-189.jpg,0.8513,362.6,229.9,412.7,287.0,50.0,57.1,640,360,1
YOLOv8m,fish01,top,190,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-190.jpg,0.863,362.9,229.4,412.1,288.0,49.2,58.6,640,360,1
YOLOv8m,fish01,top,191,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-191.jpg,0.857,363.6,228.4,411.1,280.6,47.5,52.2,640,360,1
YOLOv8m,fish01,top,192,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-192.jpg,0.8481,364.1,228.6,410.8,282.3,46.6,53.7,640,360,1
YOLOv8m,fish01,top,193,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-193.jpg,0.8292,365.1,228.6,410.6,287.7,45.4,59.1,640,360,1
YOLOv8m,fish01,top,3417,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-3417.jpg,0.4583,397.8,185.0,422.3,244.6,24.5,59.7,640,360,1
YOLOv8m,fish01,top,3418,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-3418.jpg,0.484,397.3,185.1,421.6,245.5,24.2,60.4,640,360,1
YOLOv8m,fish01,top,3419,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-3419.jpg,0.3706,396.7,185.2,421.4,245.3,24.7,60.1,640,360,1
YOLOv8m,fish01,top,3420,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-3420.jpg,0.5288,396.1,186.5,420.6,245.8,24.6,59.3,640,360,1
YOLOv8m,fish01,top,3421,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-3421.jpg,0.574,395.9,186.3,420.5,247.1,24.6,60.9,640,360,1
YOLOv8m,fish01,top,3422,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-3422.jpg,0.6623,395.5,187.4,420.2,248.4,24.7,61.0,640,360,1
YOLOv8m,fish01,top,3423,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-3423.jpg,0.7186,394.5,188.8,420.1,250.7,25.6,61.9,640,360,1
YOLOv8m,fish01,top,3424,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-3424.jpg,0.6755,394.2,189.9,419.6,251.1,25.4,61.2,640,360,1
YOLOv8m,fish01,top,3425,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-3425.jpg,0.6728,393.7,190.6,420.1,252.6,26.4,62.0,640,360,1
YOLOv8m,fish01,top,3426,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-3426.jpg,0.7059,393.8,192.3,419.0,252.2,25.2,59.9,640,360,1
YOLOv8m,fish01,top,3427,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-3427.jpg,0.7274,394.3,192.9,418.7,252.2,24.5,59.3,640,360,1
YOLOv8m,fish01,top,3428,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-3428.jpg,0.6966,394.1,193.1,419.0,252.3,24.8,59.3,640,360,1
YOLOv8m,fish01,top,3429,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-3429.jpg,0.6975,395.3,193.1,417.4,252.0,22.1,59.0,640,360,1
YOLOv8m,fish01,top,3430,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-3430.jpg,0.6894,395.3,193.4,418.1,253.3,22.8,59.8,640,360,1
YOLOv8m,fish01,top,3431,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-3431.jpg,0.6526,393.1,194.0,418.8,256.8,25.7,62.7,640,360,1
YOLOv8m,fish01,top,3432,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-3432.jpg,0.6859,392.7,194.9,418.2,257.9,25.5,63.0,640,360,1
YOLOv8m,fish01,top,3433,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-3433.jpg,0.7386,392.1,194.6,419.8,260.3,27.7,65.7,640,360,1
YOLOv8m,fish01,top,3434,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-3434.jpg,0.7289,392.1,194.3,420.3,260.8,28.2,66.4,640,360,1
YOLOv8m,fish01,top,3435,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-3435.jpg,0.7436,391.4,194.4,419.5,262.6,28.1,68.2,640,360,1
YOLOv8m,fish01,top,3436,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-3436.jpg,0.7938,391.0,194.9,419.6,263.3,28.6,68.4,640,360,1
YOLOv8m,fish01,top,3437,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-3437.jpg,0.7763,391.1,195.6,418.7,263.7,27.6,68.1,640,360,1
YOLOv8m,fish01,top,3438,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-3438.jpg,0.7622,390.5,195.0,418.6,264.5,28.0,69.5,640,360,1
YOLOv8m,fish01,top,3439,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-3439.jpg,0.768,390.1,195.4,418.5,264.9,28.4,69.5,640,360,1
YOLOv8m,fish01,top,3440,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-3440.jpg,0.7511,389.6,195.6,418.5,265.9,28.9,70.3,640,360,1
YOLOv8m,fish01,top,3441,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-3441.jpg,0.7367,389.4,195.5,418.3,266.4,28.9,70.9,640,360,1
YOLOv8m,fish01,top,3442,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-3442.jpg,0.7481,389.3,195.9,418.2,267.4,28.9,71.5,640,360,1
YOLOv8m,fish01,top,3443,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-3443.jpg,0.7328,387.5,195.9,418.6,268.9,31.1,73.0,640,360,1
YOLOv8m,fish01,top,3444,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-3444.jpg,0.765,387.2,196.0,418.6,269.3,31.4,73.3,640,360,1
YOLOv8m,fish01,top,3445,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-3445.jpg,0.7215,386.9,196.5,418.4,269.5,31.5,73.0,640,360,1
YOLOv8m,fish01,top,3446,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-3446.jpg,0.7144,387.6,197.7,418.6,270.7,31.0,73.0,640,360,1
YOLOv8m,fish01,top,3447,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-3447.jpg,0.7351,386.3,197.8,419.6,273.4,33.3,75.6,640,360,1
YOLOv8m,fish01,top,3448,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-3448.jpg,0.7534,385.6,198.2,419.9,274.0,34.4,75.8,640,360,1
YOLOv8m,fish01,top,3449,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-3449.jpg,0.7675,385.6,198.6,419.5,274.6,33.9,75.9,640,360,1
YOLOv8m,fish01,top,3450,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-3450.jpg,0.7838,385.6,199.5,418.8,275.5,33.2,76.0,640,360,1
YOLOv8m,fish01,top,3451,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-3451.jpg,0.7827,386.0,199.8,418.6,276.0,32.7,76.2,640,360,1
YOLOv8m,fish01,top,3452,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-3452.jpg,0.7845,385.5,200.1,418.8,276.2,33.3,76.1,640,360,1
YOLOv8m,fish01,top,3453,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-3453.jpg,0.7768,385.4,200.2,418.7,276.8,33.3,76.6,640,360,1
YOLOv8m,fish01,top,3454,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-3454.jpg,0.8166,384.9,200.5,418.9,276.8,34.0,76.3,640,360,1
YOLOv8m,fish01,top,3455,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-3455.jpg,0.8067,384.5,201.3,418.8,277.2,34.3,76.0,640,360,1
YOLOv8m,fish01,top,3456,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-3456.jpg,0.8086,384.6,200.8,419.2,277.4,34.6,76.5,640,360,1
YOLOv8m,fish01,top,3457,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-3457.jpg,0.7975,384.7,201.4,419.6,277.4,34.9,76.0,640,360,1
YOLOv8m,fish01,top,3458,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-3458.jpg,0.7962,384.9,201.2,420.1,278.2,35.2,77.0,640,360,1
YOLOv8m,fish01,top,3459,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-3459.jpg,0.8131,385.1,201.7,419.6,278.5,34.5,76.8,640,360,1
YOLOv8m,fish01,top,3460,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-3460.jpg,0.8016,385.2,202.1,420.1,279.1,34.9,76.9,640,360,1
YOLOv8m,fish01,top,3461,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-3461.jpg,0.8022,385.0,202.7,419.9,280.2,34.9,77.5,640,360,1
YOLOv8m,fish01,top,3462,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-3462.jpg,0.784,384.8,202.5,419.4,280.9,34.6,78.4,640,360,1
YOLOv8m,fish01,top,3463,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-3463.jpg,0.7579,384.9,204.3,419.1,281.4,34.2,77.1,640,360,1
YOLOv8m,fish01,top,3464,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-3464.jpg,0.8069,385.0,203.1,419.1,281.6,34.1,78.5,640,360,1
YOLOv8m,fish01,top,3465,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-3465.jpg,0.7125,385.3,203.2,419.1,282.3,33.7,79.1,640,360,1
YOLOv8m,fish01,top,3466,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-3466.jpg,0.7067,385.3,204.6,419.6,282.5,34.3,77.9,640,360,1
YOLOv8m,fish01,top,3467,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-3467.jpg,0.8476,385.5,203.3,420.0,283.2,34.5,79.8,640,360,1
YOLOv8m,fish01,top,3468,C:\Users\shain\Downloads\FISH DATASET\frames\fraes\fish01_frames\fish01-topview-frame-3468.jpg,0.8107,385.3,204.0,420.2,283.0,34.9,79.0,640,360,1
